number,species,lat,long
1,V. sieberiana,-3.266667,29.233333
1,V. sieberiana,8.4225,29.2725
1,V. sieberiana,-3.19354,29.30616
1,V. sieberiana,-29.375,29.375
1,V. sieberiana,-28.875,29.375
1,V. sieberiana,-28.875,29.375
1,V. sieberiana,-28.875,29.375
1,V. sieberiana,-28.625,29.375
1,V. sieberiana,-28.625,29.375
1,V. sieberiana,-28.375,29.375
1,V. sieberiana,-28.375,29.375
1,V. sieberiana,-25.875,29.375
1,V. sieberiana,-25.375,29.375
1,V. sieberiana,-25.375,29.375
1,V. sieberiana,-25.375,29.375
1,V. sieberiana,-25.125,29.375
1,V. sieberiana,-25.125,29.375
1,V. sieberiana,-25.125,29.375
1,V. erioloba,-25.125,29.375
1,V. sieberiana,-24.875,29.375
1,V. erioloba,-24.875,29.375
1,V. sieberiana,-23.875,29.375
1,V. sieberiana,-22.875,29.375
1,V. erioloba,-24.5,29.5
1,V. sieberiana,-29.125,29.625
1,V. sieberiana,-29.125,29.625
1,V. sieberiana,-25.125,29.625
1,V. erioloba,-22.875,29.625
1,V. sieberiana,-1.6782,29.6314
1,V. sieberiana,3.73635,29.71365
1,V. sieberiana,-0.783333,29.75
1,V. sieberiana,-28.55967,29.78079
1,V. sieberiana,-29.0441,29.8398
1,V. sieberiana,-28.866667,29.85
1,V. sieberiana,-19.5,29.866667
1,V. sieberiana,-29.625,29.875
1,V. sieberiana,-29.625,29.875
1,V. sieberiana,-29.125,29.875
1,V. sieberiana,-29.125,29.875
1,V. sieberiana,-29.125,29.875
1,V. sieberiana,-28.625,29.875
1,V. sieberiana,-28.625,29.875
1,V. sieberiana,-28.625,29.875
1,V. sieberiana,-28.625,29.875
1,V. sieberiana,-28.625,29.875
1,V. sieberiana,-27.875,29.875
1,V. sieberiana,-27.875,29.875
1,V. sieberiana,-23.125,29.875
1,V. sieberiana,-23.125,29.875
1,V. sieberiana,-23.125,29.875
1,V. sieberiana,-23.125,29.875
1,V. sieberiana,-23.125,29.875
1,V. sieberiana,-1.94485,30.00351
1,V. sieberiana,-0.2794,30.0479
1,V. sieberiana,-2.2,30.05
1,V. sieberiana,-1.57911,30.06941
1,V. sieberiana,-1.94062,30.10007
1,V. sieberiana,-2.23153,30.11274
1,V. sieberiana,-29.375,30.125
1,V. sieberiana,-29.375,30.125
1,V. sieberiana,-29.375,30.125
1,V. sieberiana,-29.375,30.125
1,V. sieberiana,-29.375,30.125
1,V. sieberiana,-29.375,30.125
1,V. sieberiana,-28.125,30.125
1,V. sieberiana,-28.125,30.125
1,V. sieberiana,-28.125,30.125
1,V. sieberiana,-28.125,30.125
1,V. sieberiana,-27.625,30.125
1,V. sieberiana,-27.625,30.125
1,V. sieberiana,-24.125,30.125
1,V. sieberiana,-24.125,30.125
1,V. sieberiana,-23.875,30.125
1,V. sieberiana,-23.875,30.125
1,V. sieberiana,-23.625,30.125
1,V. sieberiana,-23.125,30.125
1,V. sieberiana,-23.125,30.125
1,V. sieberiana,-23.125,30.125
1,V. sieberiana,-1.9595,30.1355
1,V. sieberiana,-1.1,30.15
1,V. sieberiana,-1.1,30.15
1,V. sieberiana,-1.26,30.16
1,V. sieberiana,-1.26,30.16
1,V. sieberiana,-1.26,30.16
1,V. sieberiana,-1.26,30.16
1,V. sieberiana,-1.26,30.16
1,V. sieberiana,-1.26,30.16
1,V. sieberiana,0.8283,30.164
1,V. sieberiana,-1.18,30.2
1,V. sieberiana,-0.3375,30.2103
1,V. sieberiana,-23.65362,30.21665
1,V. sieberiana,3.866667,30.233333
1,V. sieberiana,0.2857,30.2477
1,V. sieberiana,-1,30.25
1,V. sieberiana,-1,30.25
1,V. sieberiana,-1,30.25
1,V. sieberiana,-2.20707,30.26181
1,V. sieberiana,-29.47861,30.2654
1,V. sieberiana,-1.03,30.27
1,V. sieberiana,-1.03,30.27
1,V. sieberiana,-1.03,30.27
1,V. sieberiana,-1.03,30.27
1,V. sieberiana,-1.03,30.27
1,V. sieberiana,0.3195,30.2733
1,V. sieberiana,10.233333,30.333333
1,V. sieberiana,-1.61667,30.35
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-29.625,30.375
1,V. sieberiana,-28.625,30.375
1,V. sieberiana,-25.375,30.375
1,V. sieberiana,-25.375,30.375
1,V. sieberiana,-23.625,30.375
1,V. sieberiana,-23.125,30.375
1,V. sieberiana,-23.125,30.375
1,V. sieberiana,-22.875,30.375
1,V. sieberiana,-20.625,30.375
1,V. sieberiana,0.5404,30.3998
1,V. sieberiana,-1.55,30.4
1,V. sieberiana,-29.627332,30.402319
1,V. sieberiana,-1.47,30.42
1,V. sieberiana,-2.4126,30.43009
1,V. sieberiana,0.544,30.4988
1,V. sieberiana,0.4261,30.5114
1,V. sieberiana,-0.35,30.51666
1,V. sieberiana,-29.35777,30.52647
1,V. sieberiana,-0.7,30.55
1,V. sieberiana,-19.333333,30.6
1,V. sieberiana,-29.625,30.625
1,V. sieberiana,-29.625,30.625
1,V. sieberiana,-29.625,30.625
1,V. sieberiana,-27.875,30.625
1,V. sieberiana,-25.375,30.625
1,V. sieberiana,-24.375,30.625
1,V. sieberiana,-24.375,30.625
1,V. sieberiana,-22.875,30.625
1,V. sieberiana,-20.625,30.625
1,V. sieberiana,-20.625,30.625
1,V. sieberiana,-0.375,30.625
1,V. sieberiana,-0.60716,30.6545
1,V. sieberiana,2.166667,30.666667
1,V. sieberiana,2.833333,30.716667
1,V. sieberiana,0.8706,30.7291
1,V. sieberiana,2.82596,30.73795
1,V. sieberiana,-30.3012,30.7427
1,V. sieberiana,-30.29948,30.74273
1,V. sieberiana,-30.301216,30.742784
1,V. sieberiana,-0.4,30.766667
1,V. sieberiana,0.5534,30.8133
1,V. sieberiana,1.1595,30.8191
1,V. sieberiana,-27.776432,30.843699
1,V. sieberiana,-29.875,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.625,30.875
1,V. sieberiana,-29.375,30.875
1,V. sieberiana,-29.375,30.875
1,V. sieberiana,-29.375,30.875
1,V. sieberiana,-29.125,30.875
1,V. sieberiana,-29.125,30.875
1,V. sieberiana,-28.875,30.875
1,V. sieberiana,-28.625,30.875
1,V. sieberiana,-25.375,30.875
1,V. sieberiana,-25.375,30.875
1,V. sieberiana,-25.375,30.875
1,V. sieberiana,-25.375,30.875
1,V. sieberiana,0.7186,30.8803
1,V. sieberiana,0.8895,30.9109
1,V. sieberiana,-20.25,30.916667
1,V. sieberiana,-16.783333,30.933333
1,V. sieberiana,-25.457195,30.938145
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.6599,30.968182
1,V. sieberiana,-0.658797,30.968183
1,V. sieberiana,-0.658797,30.968183
1,V. sieberiana,-0.6599,30.968991
1,V. sieberiana,-0.6599,30.968991
1,V. sieberiana,-0.6599,30.968991
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-0.659729,30.96926
1,V. sieberiana,-25.444722,30.973056
1,V. sieberiana,-0.661587,30.980029
1,V. sieberiana,-0.661587,30.980029
1,V. sieberiana,-0.661587,30.980029
1,V. sieberiana,-0.632617,30.980336
1,V. sieberiana,-6.74055,30.98083
1,V. sieberiana,-0.660448,30.982095
1,V. sieberiana,-0.660448,30.982095
1,V. sieberiana,-0.660448,30.982095
1,V. sieberiana,-0.660792,30.983505
1,V. sieberiana,-0.660792,30.983505
1,V. sieberiana,-0.59347,30.988659
1,V. sieberiana,-30.404468,31.026098
1,V. sieberiana,-30.404468,31.026098
1,V. sieberiana,-30.404468,31.026098
1,V. sieberiana,-30.404468,31.026098
1,V. sieberiana,-17.82517,31.03351
1,V. sieberiana,-29.745219,31.043094
1,V. sieberiana,-29.375,31.125
1,V. sieberiana,-28.625,31.125
1,V. sieberiana,-26.375,31.125
1,V. sieberiana,-26.375,31.125
1,V. sieberiana,-25.875,31.125
1,V. sieberiana,-25.875,31.125
1,V. sieberiana,-24.875,31.125
1,V. sieberiana,-24.625,31.125
1,V. sieberiana,-24.625,31.125
1,V. sieberiana,-25.17,31.27
1,V. sieberiana,6.87699,31.30698
1,V. sieberiana,1.816667,31.316667
1,V. sieberiana,-29.375,31.375
1,V. sieberiana,-29.375,31.375
1,V. sieberiana,-29.375,31.375
1,V. sieberiana,-29.375,31.375
1,V. sieberiana,-29.375,31.375
1,V. sieberiana,-29.125,31.375
1,V. sieberiana,-29.125,31.375
1,V. sieberiana,-28.875,31.375
1,V. sieberiana,-28.875,31.375
1,V. sieberiana,-28.875,31.375
1,V. sieberiana,-28.875,31.375
1,V. sieberiana,-27.875,31.375
1,V. sieberiana,-26.375,31.375
1,V. sieberiana,-25.125,31.375
1,V. sieberiana,-24.625,31.375
1,V. sieberiana,-21.875,31.375
1,V. sieberiana,-21.875,31.375
1,V. sieberiana,-8.375,31.375
1,V. sieberiana,2.966667,31.4
1,V. sieberiana,1.7075,31.4724
1,V. sieberiana,-8.4875,31.50306
1,V. sieberiana,1.7183,31.5471
1,V. sieberiana,-20.583333,31.583333
1,V. sieberiana,-28.625,31.625
1,V. sieberiana,-28.625,31.625
1,V. sieberiana,-28.625,31.625
1,V. sieberiana,-28.625,31.625
1,V. sieberiana,-27.625,31.625
1,V. sieberiana,-8.375,31.625
1,V. sieberiana,1.8659,31.6506
1,V. sieberiana,0.216667,31.666667
1,V. sieberiana,-7.45305,31.66888
1,V. sieberiana,1.8173,31.683
1,V. sieberiana,3.566667,31.816667
1,V. sieberiana,-28.875,31.875
1,V. sieberiana,-28.875,31.875
1,V. sieberiana,-28.875,31.875
1,V. sieberiana,-28.875,31.875
1,V. sieberiana,-28.375,31.875
1,V. sieberiana,-28.125,31.875
1,V. sieberiana,-27.125,31.875
1,V. sieberiana,-8.016667,31.9
1,V. sieberiana,9.83194,31.97861
1,V. sieberiana,9.83917,32.0075
1,V. sieberiana,-28.144659,32.047119
1,V. sieberiana,9.89407,32.10931
1,V. sieberiana,-28.125,32.125
1,V. sieberiana,-28.125,32.125
1,V. sieberiana,1.8803,32.1996
1,V. sieberiana,-18.95,32.55
1,V. sieberiana,-20.422435,32.770864
1,V. sieberiana,-20.422435,32.770864
1,V. sieberiana,-20.422435,32.770864
1,V. sieberiana,12.58221,32.80071
1,V. sieberiana,12.58221,32.80071
1,V. sieberiana,-18.133333,32.866667
1,V. sieberiana,0.566667,32.883333
1,V. sieberiana,-18.966045,32.884575
1,V. sieberiana,3.033333,32.916667
1,V. sieberiana,-20.78722,33.075011
1,V. sieberiana,-20.78722,33.075011
1,V. sieberiana,-2.45,33.11667
1,V. sieberiana,-20.395953,33.245497
1,V. sieberiana,-8.78333,33.25
1,V. sieberiana,-8.85,33.28333
1,V. sieberiana,-15.562222,33.289722
1,V. sieberiana,-15.562222,33.289722
1,V. sieberiana,-15.562222,33.289722
1,V. sieberiana,-8.83333,33.33333
1,V. sieberiana,-8.9,33.333333
1,V. sieberiana,-17.617184,33.362772
1,V. sieberiana,-17.617184,33.362772
1,V. sieberiana,-17.617184,33.362772
1,V. sieberiana,-8.875,33.375
1,V. sieberiana,-8.875,33.375
1,V. sieberiana,-19.971389,33.398333
1,V. sieberiana,-11.15,33.633333
1,V. sieberiana,-9.283333,33.65
1,V. sieberiana,-9.283333,33.65
1,V. sieberiana,-9.283333,33.65
1,V. sieberiana,-11.133266,33.651724
1,V. sieberiana,-11.133266,33.651724
1,V. sieberiana,-11.133266,33.651724
1,V. sieberiana,-13.966667,33.783333
1,V. sieberiana,-1.95,34.15
1,V. sieberiana,-19.269166,34.212776
1,V. sieberiana,-19.269166,34.212776
1,V. sieberiana,-19.262219,34.22708
1,V. sieberiana,-14.748215,34.251963
1,V. sieberiana,-14.748215,34.251963
1,V. sieberiana,8.2,34.266667
1,V. sieberiana,8.2,34.266667
1,V. sieberiana,8.2,34.316667
1,V. sieberiana,8.2,34.316667
1,V. sieberiana,0.1,34.35
1,V. sieberiana,-17.964443,34.390554
1,V. sieberiana,-14.324125,34.518914
1,V. sieberiana,-14.324125,34.518914
1,V. sieberiana,-14.324125,34.518914
1,V. sieberiana,-14.324125,34.518914
1,V. sieberiana,-0.683333,34.533333
1,V. sieberiana,7.783333,34.55
1,V. sieberiana,8.25,34.58333
1,V. sieberiana,-7.75,34.583333
1,V. sieberiana,-14.85,34.6
1,V. sieberiana,-19.54988,34.62198
1,V. sieberiana,-19.54988,34.62198
1,V. sieberiana,-7.683333,34.666667
1,V. sieberiana,-7.716667,34.916667
1,V. sieberiana,-12.76024,34.980125
1,V. sieberiana,-7.5,35
1,V. sieberiana,-8.23333,35.11666
1,V. sieberiana,-15.7,35.116667
1,V. sieberiana,-4.86055,35.12805
1,V. sieberiana,0,35.133333
1,V. sieberiana,-17.488889,35.239722
1,V. sieberiana,-4.86861,35.31277
1,V. sieberiana,-7.66666,35.33333
1,V. sieberiana,-15.377222,35.3475
1,V. sieberiana,-7.625,35.375
1,V. sieberiana,-7.233333,35.433333
1,V. sieberiana,-15.85,35.58333
1,V. sieberiana,-15.833333,35.6
1,V. sieberiana,-3.25,35.666667
1,V. sieberiana,-15.84,35.71
1,V. sieberiana,-15.84,35.73
1,V. sieberiana,-15.83,35.73
1,V. sieberiana,-4.45,35.733333
1,V. sieberiana,-4.733333,35.833333
1,V. sieberiana,-0.166667,35.866667
1,V. sieberiana,-4.75,36.05
1,V. sieberiana,-16.467918,36.383049
1,V. sieberiana,-16.467918,36.383049
1,V. sieberiana,-6.466667,36.583333
1,V. sieberiana,9.083333,36.783333
1,V. sieberiana,9.033333,36.816667
1,V. sieberiana,9.033333,36.816667
1,V. sieberiana,-7.81297,36.96536
1,V. sieberiana,-7.6,37
1,V. sieberiana,12.083333,37.716667
1,V. sieberiana,12.0798,37.72388
1,V. sieberiana,12.991667,37.773333
1,V. sieberiana,6.05,38.099998
1,V. sieberiana,6.05,38.1
1,V. sieberiana,5.625,38.125
1,V. sieberiana,14.10567,38.28495
1,V. sieberiana,14.10567,38.28495
1,V. sieberiana,7.1167,38.483299
1,V. sieberiana,7.1167,38.4833
1,V. sieberiana,8.983333,38.566667
1,V. sieberiana,8.983333,38.566667
1,V. sieberiana,9.416667,38.633333
1,V. sieberiana,-5.183333,38.75
1,V. sieberiana,-10.7,38.783333
1,V. sieberiana,-8,38.8
1,V. sieberiana,-8.35,38.93333
1,V. sieberiana,-8.31583,38.96083
1,V. sieberiana,11.983333,38.983333
1,V. sieberiana,-8.926872,39.041715
1,V. sieberiana,-8.926945,39.041842
1,V. sieberiana,-6.766667,39.2
1,V. sieberiana,12.466667,39.516667
1,V. sieberiana,-4.05,39.666667
1,V. sieberiana,-4.05,39.666667
1,V. sieberiana,-4.05,39.66667
1,V. sieberiana,-4.05,39.66667
1,V. sieberiana,-13.780496,39.83284
1,V. sieberiana,-14.051351,39.91984
1,V. sieberiana,-10.70286,40.20325
1,V. sieberiana,-13.0882,40.3385
1,V. sieberiana,-20.28333,44.45
1,V. sieberiana,-20.28333,44.45
1,V. sieberiana,-37.783333,174.9
